ITER,ALPHA
0,1528.627825
1,801.907955
2,801.907955
3,279.175003
4,279.175003
5,105.842140
6,105.842140
7,105.842140
8,105.842140
9,86.598573
10,86.598573
11,86.598573
12,86.598573
13,86.598573
14,86.598573
15,86.598573
16,86.598573
17,86.598573
18,86.598573
19,64.814628
20,64.814628
21,64.814628
22,64.814628
23,64.814628
24,64.814628
25,64.814628
26,64.814628
27,64.814628
28,48.147599
29,48.147599
30,48.147599
31,39.211351
