ITER,ALPHA
0,601.124574
1,581.055943
2,554.809885
3,554.809885
4,276.851139
5,276.851139
6,198.445613
7,144.521760
8,116.115052
9,116.115052
10,116.115052
11,116.115052
12,98.082628
13,98.082628
14,98.082628
15,98.082628
16,98.082628
17,98.082628
18,98.082628
19,72.553564
20,72.553564
21,57.282038
22,57.282038
23,-92.684871
24,-92.684871
25,-92.684871
26,-92.684871
27,-92.684871
28,-92.684871
29,-92.684871
30,-92.684871
31,-92.684871
