ITER,ALPHA
0,860.899689
1,563.406733
2,563.406733
3,164.938449
4,164.938449
5,164.938449
6,164.938449
7,164.938449
8,164.938449
9,126.409130
10,126.409130
11,126.409130
12,126.409130
13,126.409130
14,126.409130
15,126.409130
16,126.409130
17,126.409130
18,126.409130
19,126.409130
20,126.409130
21,126.409130
22,126.409130
23,126.409130
24,126.409130
25,126.409130
26,126.409130
27,126.409130
28,126.409130
29,126.409130
