ITER,ALPHA
0,-97.801511
1,-97.801511
2,-97.801511
3,-97.801511
4,-97.801511
5,-97.801511
6,-97.801511
7,-97.801511
8,-97.801511
9,-97.801511
10,-97.801511
11,-97.801511
12,-97.801511
13,-97.801511
14,-97.801511
15,-97.801511
16,-97.801511
17,-97.801511
18,-97.801511
19,-97.801511
