ITER,ALPHA
0,304.000948
1,121.937867
2,116.207494
3,95.061880
4,95.061880
5,95.061880
6,95.061880
7,61.798696
8,61.798696
9,61.798696
10,61.798696
11,61.798696
12,61.798696
13,61.798696
14,61.798696
15,61.798696
16,61.798696
17,61.798696
18,61.798696
19,61.798696
20,61.798696
21,61.798696
22,61.798696
23,61.798696
24,61.798696
25,61.798696
26,61.798696
