ITER,ALPHA
0,-12.186240
1,-323.830868
2,-323.830868
3,-323.830868
4,-323.830868
5,-323.830868
6,-323.830868
7,-323.830868
8,-323.830868
9,-323.830868
10,-323.830868
11,-323.830868
12,-323.830868
13,-323.830868
14,-323.830868
15,-323.830868
16,-323.830868
17,-323.830868
18,-323.830868
19,-323.830868
20,-323.830868
