ITER,ALPHA
0,954.956412
1,954.956412
2,680.258293
3,396.720006
4,396.720006
5,256.345679
6,233.561996
7,190.782202
8,190.782202
9,190.782202
10,185.697527
11,173.282656
12,173.282656
13,173.282656
14,173.282656
15,-2.815654
16,-2.815654
17,-2.815654
18,-2.815654
19,-2.815654
20,-2.815654
21,-2.815654
22,-2.815654
23,-2.815654
24,-2.815654
25,-2.815654
26,-2.815654
27,-2.815654
28,-2.815654
29,-2.815654
30,-2.815654
31,-2.815654
