ITER,ALPHA
0,-220.990821
1,-283.967093
2,-283.967093
3,-283.967093
4,-283.967093
5,-283.967093
6,-283.967093
7,-283.967093
8,-283.967093
9,-283.967093
10,-283.967093
11,-283.967093
12,-283.967093
13,-283.967093
14,-283.967093
15,-283.967093
16,-283.967093
17,-283.967093
18,-283.967093
19,-283.967093
20,-283.967093
21,-283.967093
