ITER,ALPHA
0,84.338310
1,84.338310
2,84.338310
3,84.338310
4,84.338310
5,84.338310
6,84.338310
7,-18.969625
8,-18.969625
9,-18.969625
10,-18.969625
11,-18.969625
12,-18.969625
13,-18.969625
14,-18.969625
15,-18.969625
16,-18.969625
17,-18.969625
18,-18.969625
19,-18.969625
20,-18.969625
21,-18.969625
22,-18.969625
23,-18.969625
24,-18.969625
25,-18.969625
26,-18.969625
