ITER,ALPHA
0,158.867085
1,103.240577
2,103.240577
3,70.207326
4,65.874977
5,65.874977
6,65.874977
7,65.874977
8,65.874977
9,-69.702360
10,-69.702360
11,-69.702360
12,-69.702360
13,-69.702360
14,-69.702360
15,-69.702360
16,-69.702360
17,-69.702360
18,-69.702360
19,-69.702360
20,-69.702360
21,-69.702360
22,-69.702360
23,-69.702360
24,-69.702360
25,-69.702360
26,-69.702360
27,-69.702360
28,-69.702360
