ITER,ALPHA
0,659.420591
1,130.840087
2,130.840087
3,130.840087
4,130.840087
5,86.116320
6,86.116320
7,86.116320
8,86.116320
9,86.116320
10,86.116320
11,86.116320
12,86.116320
13,86.116320
14,86.116320
15,86.116320
16,86.116320
17,86.116320
18,86.116320
19,86.116320
20,86.116320
21,86.116320
22,86.116320
23,86.116320
24,86.116320
25,86.116320
