ITER,ALPHA
0,86.536724
1,86.536724
2,66.696576
3,-97.895875
4,-107.404669
5,-303.046901
6,-303.046901
7,-303.046901
8,-303.046901
9,-303.046901
10,-303.046901
11,-303.046901
12,-303.046901
13,-303.046901
14,-303.046901
15,-303.046901
16,-303.046901
17,-303.046901
18,-303.046901
19,-303.046901
20,-303.046901
21,-303.046901
22,-303.046901
23,-303.046901
24,-303.046901
