ITER,ALPHA
0,-25.934211
1,-106.171101
2,-106.171101
3,-106.171101
4,-106.171101
5,-106.171101
6,-106.171101
7,-106.171101
8,-106.171101
9,-106.171101
10,-106.171101
11,-106.171101
12,-106.171101
13,-106.171101
14,-106.171101
15,-106.171101
16,-106.171101
17,-106.171101
18,-106.171101
19,-106.171101
20,-106.171101
