ITER,ALPHA
0,2004.753983
1,2004.753983
2,1946.194442
3,943.212056
4,943.212056
5,943.212056
6,943.212056
7,943.212056
8,943.212056
9,943.212056
10,943.212056
11,537.943073
12,537.943073
13,537.943073
14,537.943073
15,537.943073
16,537.943073
17,537.943073
18,537.943073
19,537.943073
20,537.943073
21,537.943073
22,537.943073
23,537.943073
24,537.943073
25,537.943073
26,537.943073
27,537.943073
28,537.943073
29,537.943073
30,537.943073
